Entity,Code,Year,bottom_trawl
South Cyprus,,1961,642.1536489700001
South Cyprus,,1962,840.348444332
South Cyprus,,1963,893.6117628
South Cyprus,,1964,946.6103985670001
South Cyprus,,1965,1286.2917647479999
South Cyprus,,1966,1335.956179033
South Cyprus,,1967,1386.007434328
South Cyprus,,1968,1717.211655926
South Cyprus,,1969,1763.879742175
South Cyprus,,1970,1775.404004158
South Cyprus,,1971,1745.163701939
South Cyprus,,1972,1856.2833117
South Cyprus,,1973,1983.094437809
South Cyprus,,1974,2306.80996658
South Cyprus,,1975,2065.0822157780003
South Cyprus,,1976,2185.131067851
South Cyprus,,1977,2319.8702930259997
South Cyprus,,1978,2443.2523362800002
South Cyprus,,1979,2499.17591919
South Cyprus,,1980,2566.7262429049997
South Cyprus,,1981,2689.6326356970003
South Cyprus,,1982,2784.3714516069995
South Cyprus,,1983,3857.053364184
South Cyprus,,1984,4102.969780577
South Cyprus,,1985,4238.92946844
South Cyprus,,1986,4262.826777554001
South Cyprus,,1987,4325.213352419
South Cyprus,,1988,4232.032433146
South Cyprus,,1989,4234.335816036999
South Cyprus,,1990,4211.409529321001
South Cyprus,,1991,4160.217440668
South Cyprus,,1992,4985.358806661999
South Cyprus,,1993,4579.40647388
South Cyprus,,1994,4187.518343512001
South Cyprus,,1995,3677.6884189240004
South Cyprus,,1996,3451.397419126
South Cyprus,,1997,2930.1547820690002
South Cyprus,,1998,2569.852126891
South Cyprus,,1999,2089.464732726
South Cyprus,,2000,1700.5635411
South Cyprus,,2001,1637.616493448
South Cyprus,,2002,1423.451088965
South Cyprus,,2003,1369.718047069
South Cyprus,,2004,1158.0709868840001
South Cyprus,,2005,1327.224151452
South Cyprus,,2006,1548.947871186
South Cyprus,,2007,1786.7852879820002
South Cyprus,,2008,1679.000492775
South Cyprus,,2009,1194.8549390809999
South Cyprus,,2010,1052.976766989
South Cyprus,,2011,1092.5064874419998
South Cyprus,,2012,1973.2371843489998
South Cyprus,,2013,597.4439374419999
South Cyprus,,2014,628.043752384
South Cyprus,,2015,723.71960693
South Cyprus,,2016,654.0616744320001
South Cyprus,,2017,812.6792111320001
South Cyprus,,2018,551.862083645
South Korea,KOR,1950,33929.808235601995
South Korea,KOR,1951,47017.17690739999
South Korea,KOR,1952,51636.34984519599
South Korea,KOR,1953,49791.14821103601
South Korea,KOR,1954,53531.94099530801
South Korea,KOR,1955,60127.351535446
South Korea,KOR,1956,82778.61116342
South Korea,KOR,1957,98238.41702734001
South Korea,KOR,1958,109558.80337311003
South Korea,KOR,1959,118166.11565064
South Korea,KOR,1960,122145.37193337
South Korea,KOR,1961,147520.28663056
South Korea,KOR,1962,164383.89668874998
South Korea,KOR,1963,188788.44100485998
South Korea,KOR,1964,218917.95309456
South Korea,KOR,1965,246809.88891704
South Korea,KOR,1966,260026.57359117002
South Korea,KOR,1967,256756.79740425997
South Korea,KOR,1968,312501.63038024993
South Korea,KOR,1969,340571.87217347
South Korea,KOR,1970,330686.57363098994
South Korea,KOR,1971,414592.5696505599
South Korea,KOR,1972,486381.34737594
South Korea,KOR,1973,516172.01837685995
South Korea,KOR,1974,640953.24209756
South Korea,KOR,1975,627648.3542067399
South Korea,KOR,1976,776599.6418930502
South Korea,KOR,1977,971528.0843811701
South Korea,KOR,1978,1061249.0919291999
South Korea,KOR,1979,1160996.2117514499
South Korea,KOR,1980,1219182.7767523197
South Korea,KOR,1981,1342193.2336138198
South Korea,KOR,1982,1294463.47474023
South Korea,KOR,1983,1470158.3768827398
South Korea,KOR,1984,1544386.3641423602
South Korea,KOR,1985,1388811.5847450101
South Korea,KOR,1986,1446392.7609414198
South Korea,KOR,1987,1130307.19998915
South Korea,KOR,1988,1184192.3584406497
South Korea,KOR,1989,1208307.58070497
South Korea,KOR,1990,1270797.8384996501
South Korea,KOR,1991,1053513.1738405598
South Korea,KOR,1992,1095797.00443806
South Korea,KOR,1993,1210336.2764528897
South Korea,KOR,1994,1217614.9526890102
South Korea,KOR,1995,1207693.1434905801
South Korea,KOR,1996,1364117.1910165402
South Korea,KOR,1997,1129363.5883868001
South Korea,KOR,1998,1037534.24246455
South Korea,KOR,1999,1042441.3719610502
South Korea,KOR,2000,947677.6423360399
South Korea,KOR,2001,972356.60791174
South Korea,KOR,2002,914061.87339882
South Korea,KOR,2003,891425.14893737
South Korea,KOR,2004,935291.6872678702
South Korea,KOR,2005,914671.13547033
South Korea,KOR,2006,916389.1843600002
South Korea,KOR,2007,880379.997615783
South Korea,KOR,2008,958062.0625845349
South Korea,KOR,2009,929583.1640698161
South Korea,KOR,2010,832122.746282812
South Korea,KOR,2011,990305.738578184
South Korea,KOR,2012,854145.01106512
South Korea,KOR,2013,835408.38025761
South Korea,KOR,2014,886612.44792843
South Korea,KOR,2015,754385.93814834
South Korea,KOR,2016,652116.75793462
South Korea,KOR,2017,696811.674231
South Korea,KOR,2018,659111.0430084
Spain,ESP,1950,1036120.1448704
Spain,ESP,1951,919853.7305482001
Spain,ESP,1952,1036855.7046619
Spain,ESP,1953,1020067.9280762001
Spain,ESP,1954,1242322.0275541001
Spain,ESP,1955,1438782.3017330002
Spain,ESP,1956,1297125.751155
Spain,ESP,1957,1344548.0277037001
Spain,ESP,1958,1239888.3808244998
Spain,ESP,1959,1387630.5919378998
Spain,ESP,1960,1635318.8123785001
Spain,ESP,1961,1840730.5347219
Spain,ESP,1962,1666781.2292275
Spain,ESP,1963,1902398.2818631998
Spain,ESP,1964,1885624.9747688998
Spain,ESP,1965,2016679.9281531002
Spain,ESP,1966,2058623.7474492001
Spain,ESP,1967,2519212.2165264995
Spain,ESP,1968,2349979.4277517
Spain,ESP,1969,2047977.6833051
Spain,ESP,1970,2143920.3084643
Spain,ESP,1971,2183625.3231822997
Spain,ESP,1972,1800144.3477360003
Spain,ESP,1973,1635245.1295927002
Spain,ESP,1974,1673788.9026975
Spain,ESP,1975,1747348.7139493998
Spain,ESP,1976,1423545.9517497
Spain,ESP,1977,1421597.0803744
Spain,ESP,1978,1339744.9277192
Spain,ESP,1979,1430233.5838120999
Spain,ESP,1980,1524652.8448181
Spain,ESP,1981,1765958.7303649
Spain,ESP,1982,1628157.3083467998
Spain,ESP,1983,1520824.6351776
Spain,ESP,1984,1629352.1614648001
Spain,ESP,1985,1630374.9690939002
Spain,ESP,1986,1664296.3248647
Spain,ESP,1987,1585445.2485043001
Spain,ESP,1988,1640492.4979404
Spain,ESP,1989,1598239.5375865998
Spain,ESP,1990,1429875.2571118
Spain,ESP,1991,1081327.5393798002
Spain,ESP,1992,1130554.1456962
Spain,ESP,1993,1018239.3493289
Spain,ESP,1994,1085247.2149611
Spain,ESP,1995,961567.8954400999
Spain,ESP,1996,779009.5103985
Spain,ESP,1997,1013078.7937510002
Spain,ESP,1998,916970.5335039999
Spain,ESP,1999,814709.2934126001
Spain,ESP,2000,879942.6902695
Spain,ESP,2001,884975.6331382
Spain,ESP,2002,850291.61000708
Spain,ESP,2003,773301.55237519
Spain,ESP,2004,715442.8856177101
Spain,ESP,2005,710560.70809122
Spain,ESP,2006,722724.4842246901
Spain,ESP,2007,649514.6123991499
Spain,ESP,2008,620383.8793265431
Spain,ESP,2009,558577.813188889
Spain,ESP,2010,595740.626118184
Spain,ESP,2011,697767.928327736
Spain,ESP,2012,537018.5771059999
Spain,ESP,2013,490439.27684321
Spain,ESP,2014,563762.4161120999
Spain,ESP,2015,763237.3872131
Spain,ESP,2016,714323.55382478
Spain,ESP,2017,709734.38104006
Spain,ESP,2018,693683.28440234
Sweden,SWE,1950,79660.827726969
Sweden,SWE,1951,74066.644279605
Sweden,SWE,1952,80701.69772849897
Sweden,SWE,1953,77597.702132392
Sweden,SWE,1954,75582.58195848801
Sweden,SWE,1955,83415.64739605102
Sweden,SWE,1956,93169.923398011
Sweden,SWE,1957,107445.250807303
Sweden,SWE,1958,116341.84923756399
Sweden,SWE,1959,129029.54930689798
Sweden,SWE,1960,108825.876538858
Sweden,SWE,1961,116995.17475691001
Sweden,SWE,1962,131768.64395162
Sweden,SWE,1963,153760.80870402002
Sweden,SWE,1964,207700.7559438
Sweden,SWE,1965,204265.63941807998
Sweden,SWE,1966,123435.83234081001
Sweden,SWE,1967,127225.18701302001
Sweden,SWE,1968,122748.70577762999
Sweden,SWE,1969,98929.46765473999
Sweden,SWE,1970,136382.95163460998
Sweden,SWE,1971,116123.34391457001
Sweden,SWE,1972,108374.03919435
Sweden,SWE,1973,98472.26535906
Sweden,SWE,1974,90134.33905995998
Sweden,SWE,1975,97315.92472756
Sweden,SWE,1976,103782.75294965
Sweden,SWE,1977,71767.72779415
Sweden,SWE,1978,65541.99601787001
Sweden,SWE,1979,69989.79144002001
Sweden,SWE,1980,91106.59336606
Sweden,SWE,1981,102348.31470718002
Sweden,SWE,1982,113162.72871899
Sweden,SWE,1983,103483.96293054
Sweden,SWE,1984,110283.77556360001
Sweden,SWE,1985,97813.29693446998
Sweden,SWE,1986,85131.24332876
Sweden,SWE,1987,87145.65341534
Sweden,SWE,1988,98837.5220881
Sweden,SWE,1989,97617.41666830001
Sweden,SWE,1990,97838.33314670001
Sweden,SWE,1991,86267.65599240002
Sweden,SWE,1992,93641.1436508
Sweden,SWE,1993,84885.1143106
Sweden,SWE,1994,98072.3931175
Sweden,SWE,1995,104490.8490023
Sweden,SWE,1996,82597.63312776003
Sweden,SWE,1997,76330.5123597
Sweden,SWE,1998,77867.8169737
Sweden,SWE,1999,80277.04655477
Sweden,SWE,2000,89596.10265392001
Sweden,SWE,2001,110020.11133914998
Sweden,SWE,2002,107043.52950353001
Sweden,SWE,2003,67029.70446034
Sweden,SWE,2004,80588.79236773
Sweden,SWE,2005,50344.31635729
Sweden,SWE,2006,82440.99703494
Sweden,SWE,2007,53748.782709080006
Sweden,SWE,2008,52797.77966732001
Sweden,SWE,2009,50122.08144639
Sweden,SWE,2010,69808.06349249999
Sweden,SWE,2011,68644.7939149
Sweden,SWE,2012,38971.4385909
Sweden,SWE,2013,60741.77641403
Sweden,SWE,2014,51744.363259620004
Sweden,SWE,2015,75678.35091032801
Sweden,SWE,2016,48233.05313488201
Sweden,SWE,2017,85835.64036917801
Sweden,SWE,2018,56943.452944499004
Syria,SYR,1950,560
Syria,SYR,1951,558.4090909
Syria,SYR,1952,556.8181818
Syria,SYR,1953,555.2272727
Syria,SYR,1954,553.6363636
Syria,SYR,1955,552.0454545
Syria,SYR,1956,550.4545455
Syria,SYR,1957,548.8636364
Syria,SYR,1958,547.2727273
Syria,SYR,1959,491.1136364
Syria,SYR,1960,489.68181819999995
Syria,SYR,1961,488.25
Syria,SYR,1962,486.81818180000005
Syria,SYR,1963,431.4545455
Syria,SYR,1964,430.1818182
Syria,SYR,1965,428.90909089999997
Syria,SYR,1966,427.6363636
Syria,SYR,1969,105.95454545
Syria,SYR,1970,105.63636364
Syria,SYR,1971,75.22727273
Syria,SYR,1972,75
Syria,SYR,1973,59.81818182
Syria,SYR,1974,59.63636364
Syria,SYR,1975,44.59090909
Syria,SYR,1976,44.45454545
Syria,SYR,1977,262.95454545
Syria,SYR,1978,262.14545455
Syria,SYR,1979,261.33636364
Syria,SYR,1980,260.52727273
Syria,SYR,1981,259.71818182
Syria,SYR,1982,258.90909091000003
Syria,SYR,1983,258.1
Syria,SYR,1984,256.45185185
Syria,SYR,1985,254.8037037
Syria,SYR,1986,253.15555555999998
Syria,SYR,1987,251.50740740999998
Syria,SYR,1988,249.85925926
Syria,SYR,1989,248.21111111
Syria,SYR,1990,234.0962963
Syria,SYR,1991,233.90740741
Syria,SYR,1992,224.13333333
Syria,SYR,1993,297.27222222
Syria,SYR,1994,2085.5851852
Syria,SYR,1995,2011.0111111
Syria,SYR,1996,2031.6740741
Syria,SYR,1997,2017.5259259
Syria,SYR,1998,2003.3777777999999
Syria,SYR,1999,1989.2296296
Syria,SYR,2000,1975.0814815
Syria,SYR,2001,1960.9333333
Syria,SYR,2002,1946.7851852
Syria,SYR,2003,1932.637037
Syria,SYR,2004,1918.4888889
Syria,SYR,2005,1904.3407407
Syria,SYR,2006,2159.8666666999998
Syria,SYR,2007,2143.7
Syria,SYR,2008,2361.4888889
Syria,SYR,2009,2343.5444444
Syria,SYR,2010,2325.6
Syria,SYR,2011,1123.991243953
Syria,SYR,2012,1091.711688994
Syria,SYR,2013,1100.475387034
Syria,SYR,2014,1100.441514965
Syria,SYR,2015,1090.044690959
Syria,SYR,2016,1099.8794084249998
Syria,SYR,2017,1091.137661473
Syria,SYR,2018,1050.6575362
Taiwan,TWN,1950,41426.79127939801
Taiwan,TWN,1951,50879.09153261699
Taiwan,TWN,1952,60040.133938267
Taiwan,TWN,1953,65583.80447464
Taiwan,TWN,1954,64180.503217852995
Taiwan,TWN,1955,75704.510185259
Taiwan,TWN,1956,92736.86477056201
Taiwan,TWN,1957,103780.40693539
Taiwan,TWN,1958,112602.05168680998
Taiwan,TWN,1959,129665.10025450001
Taiwan,TWN,1960,148660.52001898
Taiwan,TWN,1961,178038.34126751998
Taiwan,TWN,1962,188308.51012835003
Taiwan,TWN,1963,186739.13234303
Taiwan,TWN,1964,208950.06469392005
Taiwan,TWN,1965,239278.71041837003
Taiwan,TWN,1966,273149.74135376996
Taiwan,TWN,1967,284494.91609218
Taiwan,TWN,1968,302534.69290456997
Taiwan,TWN,1969,307896.03986871
Taiwan,TWN,1970,368934.82996415993
Taiwan,TWN,1971,435477.14878484
Taiwan,TWN,1972,462127.41100257
Taiwan,TWN,1973,467804.46053010004
Taiwan,TWN,1974,478881.58109016006
Taiwan,TWN,1975,526516.16827571
Taiwan,TWN,1976,539005.0889836501
Taiwan,TWN,1977,546533.87724349
Taiwan,TWN,1978,551170.51692802
Taiwan,TWN,1979,577758.72618278
Taiwan,TWN,1980,558799.6534140899
Taiwan,TWN,1981,501514.93229863007
Taiwan,TWN,1982,460073.11991138
Taiwan,TWN,1983,456287.0948605001
Taiwan,TWN,1984,474805.74895195
Taiwan,TWN,1985,382467.36271588004
Taiwan,TWN,1986,389183.61393155996
Taiwan,TWN,1987,370876.38778355
Taiwan,TWN,1988,502575.92250203993
Taiwan,TWN,1989,429179.70177878
Taiwan,TWN,1990,343309.00039208
Taiwan,TWN,1991,323593.72586241004
Taiwan,TWN,1992,309062.94802963
Taiwan,TWN,1993,306042.20193081995
Taiwan,TWN,1994,246181.37632530002
Taiwan,TWN,1995,250313.75211595002
Taiwan,TWN,1996,205191.97963516
Taiwan,TWN,1997,199544.39916816002
Taiwan,TWN,1998,207810.29449076002
Taiwan,TWN,1999,158634.43918744999
Taiwan,TWN,2000,149923.11936167
Taiwan,TWN,2001,143960.44941841
Taiwan,TWN,2002,157181.70341843
Taiwan,TWN,2003,128494.70699328998
Taiwan,TWN,2004,150529.46665418
Taiwan,TWN,2005,130351.16014009001
Taiwan,TWN,2006,104435.12183149
Taiwan,TWN,2007,88933.85593974001
Taiwan,TWN,2008,77421.87526909
Taiwan,TWN,2009,72228.21885371002
Taiwan,TWN,2010,61832.04938996999
Taiwan,TWN,2011,65639.45028348999
Taiwan,TWN,2012,119814.59566238998
Taiwan,TWN,2013,120912.0073
Taiwan,TWN,2014,132878.45491675
Taiwan,TWN,2015,127172.93346831
Taiwan,TWN,2016,102988.62980306
Taiwan,TWN,2017,101109.286135736
Taiwan,TWN,2018,86115.815372924
Thailand,THA,1961,573.2392214
Thailand,THA,1962,8473.189448973999
Thailand,THA,1963,26115.530902742004
Thailand,THA,1964,64328.53333946001
Thailand,THA,1965,225896.33633199998
Thailand,THA,1966,311583.09087
Thailand,THA,1967,407216.53188300005
Thailand,THA,1968,545527.5959349999
Thailand,THA,1969,691405.75485
Thailand,THA,1970,782637.56281
Thailand,THA,1971,867174.42383
Thailand,THA,1972,1093869.93806
Thailand,THA,1973,1035854.4137799998
Thailand,THA,1974,925579.07553
Thailand,THA,1975,899407.5022900001
Thailand,THA,1976,925723.55497
Thailand,THA,1977,1202657.55471
Thailand,THA,1978,1187475.1668099998
Thailand,THA,1979,1126180.9727
Thailand,THA,1980,1101237.6092300003
Thailand,THA,1981,1160161.51898
Thailand,THA,1982,1275997.23739
Thailand,THA,1983,1246831.44744
Thailand,THA,1984,1210093.9733
Thailand,THA,1985,1195182.42659
Thailand,THA,1986,1549586.3012500003
Thailand,THA,1987,1692738.7627
Thailand,THA,1988,1528966.4703600002
Thailand,THA,1989,1474381.85254
Thailand,THA,1990,1495331.65178
Thailand,THA,1991,1536744.8867
Thailand,THA,1992,1631584.6150199997
Thailand,THA,1993,1744431.3333099997
Thailand,THA,1994,1706294.4050200002
Thailand,THA,1995,1803640.91079
Thailand,THA,1996,1768233.2605600003
Thailand,THA,1997,1679436.75781
Thailand,THA,1998,1677548.38024
Thailand,THA,1999,1631624.8216700002
Thailand,THA,2000,1596318.9948500001
Thailand,THA,2001,1644406.3333500002
Thailand,THA,2002,1724487.4343799998
Thailand,THA,2003,1706968.86594
Thailand,THA,2004,1723173.15487
Thailand,THA,2005,1621117.76722
Thailand,THA,2006,1392653.0314300002
Thailand,THA,2007,1301340.6526900001
Thailand,THA,2008,893647.1162
Thailand,THA,2009,937953.55192
Thailand,THA,2010,805761.6920879999
Thailand,THA,2011,813767.2643939998
Thailand,THA,2012,793689.962729
Thailand,THA,2013,840649.5097700001
Thailand,THA,2014,788782.1772849999
Thailand,THA,2015,658995.8159109999
Thailand,THA,2016,674730.50432042
Thailand,THA,2017,667119.3866359199
Thailand,THA,2018,764582.6359993601
Togo,TGO,1959,1695.999999914
Togo,TGO,1960,1677.565216981
Togo,TGO,1961,1659.130435048
Togo,TGO,1962,2050.869565368
Togo,TGO,1963,2027.8260867269998
Togo,TGO,1964,2004.782609086
Togo,TGO,1965,3157.6378012449995
Togo,TGO,1966,3254.361780704
Togo,TGO,1967,3348.908169362
Togo,TGO,1968,3459.471664356
Togo,TGO,1969,3415.3784333520002
Togo,TGO,1970,4121.69389971
Togo,TGO,1971,4415.808773543999
Togo,TGO,1972,4408.780268709001
Togo,TGO,1973,4544.485320807999
Togo,TGO,1974,4675.469266194999
Togo,TGO,1975,6136.418954123001
Togo,TGO,1976,7703.643742534
Togo,TGO,1977,9213.309478844
Togo,TGO,1978,11094.431649306
Togo,TGO,1979,12799.305826728
Togo,TGO,1980,11119.880884523
Togo,TGO,1981,11579.864066854
Togo,TGO,1982,11980.16879304
Togo,TGO,1983,10955.490851495
Togo,TGO,1984,10469.831826319001
Togo,TGO,1985,9486.368360454
Togo,TGO,1986,9438.514373946002
Togo,TGO,1987,9680.13042531
Togo,TGO,1988,9687.388849734
Togo,TGO,1989,9454.793240592999
Togo,TGO,1990,9763.16331023
Togo,TGO,1991,9362.5177498
Togo,TGO,1992,7962.584730470001
Togo,TGO,1993,7430.2982127079995
Togo,TGO,1994,7068.65518019
Togo,TGO,1995,9889.961520193001
Togo,TGO,1996,7195.366448001999
Togo,TGO,1997,5218.225220015001
Togo,TGO,1998,6983.834201287001
Togo,TGO,1999,8063.830000492
Togo,TGO,2000,8675.483766874
Togo,TGO,2001,5910.021323105
Togo,TGO,2002,6492.854220394
Togo,TGO,2003,5704.939069907
Togo,TGO,2004,5770.140702250999
Togo,TGO,2005,2962.2229447419995
Togo,TGO,2006,2577.711787533
Togo,TGO,2007,2777.97778776
Togo,TGO,2008,2596.235787128
Togo,TGO,2009,2660.3730556309997
Togo,TGO,2010,2855.345905922
Togo,TGO,2011,2710.953867841
Togo,TGO,2012,3157.1805495229996
Togo,TGO,2013,3004.2773762970005
Togo,TGO,2014,2529.750814153
Togo,TGO,2015,2609.40582744
Togo,TGO,2016,2721.137544806
Togo,TGO,2017,3634.014098609
Togo,TGO,2018,2449.864051449
Trinidad and Tobago,TTO,1969,566.8897147299999
Trinidad and Tobago,TTO,1970,566.889670229
Trinidad and Tobago,TTO,1971,566.889636827
Trinidad and Tobago,TTO,1972,566.8896151250001
Trinidad and Tobago,TTO,1973,566.889606223
Trinidad and Tobago,TTO,1974,566.8815246209999
Trinidad and Tobago,TTO,1975,567.118640918
Trinidad and Tobago,TTO,1976,566.9409269180001
Trinidad and Tobago,TTO,1977,566.962001018
Trinidad and Tobago,TTO,1978,566.980756418
Trinidad and Tobago,TTO,1979,566.997572318
Trinidad and Tobago,TTO,1980,567.012813918
Trinidad and Tobago,TTO,1981,567.0265765180001
Trinidad and Tobago,TTO,1982,567.039121718
Trinidad and Tobago,TTO,1983,567.050634618
Trinidad and Tobago,TTO,1984,567.061234018
Trinidad and Tobago,TTO,1985,567.071021718
Trinidad and Tobago,TTO,1986,571.3154161179999
Trinidad and Tobago,TTO,1987,6480.851392832001
Trinidad and Tobago,TTO,1988,3826.89533818
Trinidad and Tobago,TTO,1989,3181.4113338899997
Trinidad and Tobago,TTO,1990,4028.6526024580003
Trinidad and Tobago,TTO,1991,3755.752134834
Trinidad and Tobago,TTO,1992,2686.894613065
Trinidad and Tobago,TTO,1993,2223.607052411
Trinidad and Tobago,TTO,1994,2362.1207163520003
Trinidad and Tobago,TTO,1995,2591.895778827
Trinidad and Tobago,TTO,1996,1662.3576153379997
Trinidad and Tobago,TTO,1997,1900.800152278
Trinidad and Tobago,TTO,1998,1711.492670042
Trinidad and Tobago,TTO,1999,1554.80265521
Trinidad and Tobago,TTO,2000,1838.8927363169998
Trinidad and Tobago,TTO,2001,1944.777109902
Trinidad and Tobago,TTO,2002,2358.8562601800004
Trinidad and Tobago,TTO,2003,1834.002651435
Trinidad and Tobago,TTO,2004,1849.2417557859999
Trinidad and Tobago,TTO,2005,2274.0200092050004
Trinidad and Tobago,TTO,2006,1649.405252979
Trinidad and Tobago,TTO,2007,1645.006335558
Trinidad and Tobago,TTO,2008,1739.425941286
Trinidad and Tobago,TTO,2009,1741.5939796520004
Trinidad and Tobago,TTO,2010,1750.9259664489998
Trinidad and Tobago,TTO,2011,1688.647944994
Trinidad and Tobago,TTO,2012,1520.2379455700002
Trinidad and Tobago,TTO,2013,1723.039357703
Trinidad and Tobago,TTO,2014,2261.2935696520003
Trinidad and Tobago,TTO,2015,2027.235558551
Trinidad and Tobago,TTO,2016,2434.893427767
Trinidad and Tobago,TTO,2017,2848.3445113199996
Trinidad and Tobago,TTO,2018,2206.830858143
Tunisia,TUN,1950,3238.0574369359997
Tunisia,TUN,1951,2935.635348748
Tunisia,TUN,1952,2701.6982594999995
Tunisia,TUN,1953,3067.78617127
Tunisia,TUN,1954,2707.2971577579997
Tunisia,TUN,1955,2858.1606492480005
Tunisia,TUN,1956,2625.62733964
Tunisia,TUN,1957,2362.8155969759996
Tunisia,TUN,1958,2241.2699453460004
Tunisia,TUN,1959,2893.5192934939996
Tunisia,TUN,1960,2708.5806189180003
Tunisia,TUN,1961,3591.0508927939995
Tunisia,TUN,1962,3313.624676975999
Tunisia,TUN,1963,6527.380874373999
Tunisia,TUN,1964,4123.427696495999
Tunisia,TUN,1965,7027.509326372001
Tunisia,TUN,1966,6656.814873944
Tunisia,TUN,1967,8820.836070239999
Tunisia,TUN,1968,10089.515200692
Tunisia,TUN,1969,9834.700464856
Tunisia,TUN,1970,6750.036262100001
Tunisia,TUN,1971,6863.333224771999
Tunisia,TUN,1972,8168.784927059999
Tunisia,TUN,1973,9537.306965745996
Tunisia,TUN,1974,11602.632305594001
Tunisia,TUN,1975,15681.568832136
Tunisia,TUN,1976,18845.436080535994
Tunisia,TUN,1977,20627.221456428
Tunisia,TUN,1978,19276.581945644004
Tunisia,TUN,1979,20053.822559986
Tunisia,TUN,1980,19201.275159455996
Tunisia,TUN,1981,19493.186621291996
Tunisia,TUN,1982,21804.988062903994
Tunisia,TUN,1983,25754.659462859996
Tunisia,TUN,1984,27792.558731248006
Tunisia,TUN,1985,30616.1942459
Tunisia,TUN,1986,30061.346587212003
Tunisia,TUN,1987,33915.144881527995
Tunisia,TUN,1988,33744.79060838799
Tunisia,TUN,1989,34239.516244366
Tunisia,TUN,1990,28629.617096903996
Tunisia,TUN,1991,30872.545225934
Tunisia,TUN,1992,25884.144615212
Tunisia,TUN,1993,29411.991345035996
Tunisia,TUN,1994,30715.878078273992
Tunisia,TUN,1995,28148.422725274006
Tunisia,TUN,1996,29517.632138087996
Tunisia,TUN,1997,28252.453814436005
Tunisia,TUN,1998,30158.513532839996
Tunisia,TUN,1999,30221.059545535994
Tunisia,TUN,2000,30138.925968296
Tunisia,TUN,2001,29667.96497066
Tunisia,TUN,2002,29713.216601252003
Tunisia,TUN,2003,28247.556066896
Tunisia,TUN,2004,32416.667611562003
Tunisia,TUN,2005,28842.632903688
Tunisia,TUN,2006,27443.313606844
Tunisia,TUN,2007,23885.698506114004
Tunisia,TUN,2008,19175.518282024008
Tunisia,TUN,2009,19842.199091201994
Tunisia,TUN,2010,21120.984893744004
Tunisia,TUN,2011,24627.26291009
Tunisia,TUN,2012,28683.337664994004
Tunisia,TUN,2013,30483.704696100005
Tunisia,TUN,2014,28604.62217239
Tunisia,TUN,2015,29284.406687278
Tunisia,TUN,2016,28408.930298298
Tunisia,TUN,2017,27027.385976307996
Tunisia,TUN,2018,25740.9975389
Turkey,TUR,1950,63513.63042659
Turkey,TUR,1951,70937.30151856999
Turkey,TUR,1952,71432.21291191
Turkey,TUR,1953,55347.59222682
Turkey,TUR,1954,82567.71955388
Turkey,TUR,1955,68462.74448791001
Turkey,TUR,1956,89166.53829629999
Turkey,TUR,1957,73741.79947746001
Turkey,TUR,1958,65494.10089860001
Turkey,TUR,1959,72093.66329228002
Turkey,TUR,1960,66402.92575221999
Turkey,TUR,1961,61535.553284199996
Turkey,TUR,1962,42399.060138279994
Turkey,TUR,1963,101128.54697817
Turkey,TUR,1964,93457.42018952999
Turkey,TUR,1965,105170.16103454
Turkey,TUR,1966,89032.83101044002
Turkey,TUR,1967,166014.5104427
Turkey,TUR,1968,122745.3700925
Turkey,TUR,1969,114564.45970412
Turkey,TUR,1970,141598.54750285
Turkey,TUR,1971,118067.66154241
Turkey,TUR,1972,123968.76690936998
Turkey,TUR,1973,94764.79934984
Turkey,TUR,1974,82999.95392675999
Turkey,TUR,1975,80591.96098156
Turkey,TUR,1976,106816.77160899
Turkey,TUR,1977,123005.45929627
Turkey,TUR,1978,203939.7861684
Turkey,TUR,1979,329816.78704549995
Turkey,TUR,1980,277869.1538035
Turkey,TUR,1981,310547.96349399997
Turkey,TUR,1982,345016.379532
Turkey,TUR,1983,407014.43785740004
Turkey,TUR,1984,398675.37157799996
Turkey,TUR,1985,425673.063518
Turkey,TUR,1986,421135.49230509996
Turkey,TUR,1987,450318.16098200006
Turkey,TUR,1988,473727.30551199993
Turkey,TUR,1989,387074.3225
Turkey,TUR,1990,310338.222
Turkey,TUR,1991,249986.26548099998
Turkey,TUR,1992,292028.24951899995
Turkey,TUR,1993,342954.969041
Turkey,TUR,1994,365638.496518
Turkey,TUR,1995,332331.226035
Turkey,TUR,1996,296440.188693
Turkey,TUR,1997,242395.51786
Turkey,TUR,1998,261430.13020999997
Turkey,TUR,1999,293920.27988
Turkey,TUR,2000,284524.91791
Turkey,TUR,2001,302550.78021
Turkey,TUR,2002,311976.25372399995
Turkey,TUR,2003,278064.3885
Turkey,TUR,2004,292930.12836000003
Turkey,TUR,2005,204511.99471
Turkey,TUR,2006,297799.328608
Turkey,TUR,2007,353854.6865
Turkey,TUR,2008,250092.88779199996
Turkey,TUR,2009,204983.83914599998
Turkey,TUR,2010,198404.266732
Turkey,TUR,2011,188937.6872265
Turkey,TUR,2012,172244.914706
Turkey,TUR,2013,172070.25978100003
Turkey,TUR,2014,117763.7934585
Turkey,TUR,2015,161269.3085455
Turkey,TUR,2016,117398.57419080002
Turkey,TUR,2017,117578.72249455999
Turkey,TUR,2018,119049.29036700001
Ukraine,UKR,1950,28382.461540000004
Ukraine,UKR,1951,31604.594074999997
Ukraine,UKR,1952,32001.604861
